Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,A good flush certainly beats a full house.,Antiquetuck,"December 16, 2018",The earthquake caused the old tank/base interface to fail. This toilet was a good deal and replacement.,4,0,5
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,Great fit and features,Kelly 8,"September 12, 2019",I?€?m so happy with my new toilet it was exactly the size and fit for my new home.,5,,
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Jo,"May 9, 2020",,1,1,12
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Frank,"November 12, 2016",,1,0,24
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Pauline,"December 15, 2018",,5,0,7
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Moira,"July 5, 2021",,4,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Eddie,"December 26, 2018",,5,0,6
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Peki,"July 28, 2022",,1,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Rollie,"August 24, 2019",,5,0,2
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Rich G,"May 27, 2021",,1,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Phil,"May 12, 2021",,5,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Keith,"April 27, 2019",,5,0,2
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Matt,"December 12, 2018",,5,0,5
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,,"July 29, 2021",,1,0,0
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,EB,"June 15, 2019",,3,0,7
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Jack,"December 11, 2018",,4,0,3
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Galaxy,"March 25, 2019",,4,0,6
lowes.com,https://www.lowes.com/pd/American-Standard-Colony-White-Elongated-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/50280511,American Standard  Colony White Elongated Standard Height 2-piece Toilet 12-in Rough-In Size,Model #221CA004.020,284,USD,3.5,,Jack,"December 11, 2018",,4,0,3
