Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,"Exceptional quality and feel , should last decades",Buzz,"July 6, 2021","First off I was curious how a complete two piece toilet was packaged in a single box. It was packaged real well with abundant cardboard cushioning and placement in the box. So if you have to transport this toilet rest assured it is well packed. Next the toilet tank and lid are in their own box setting on the upside down bowl , the face of the bowl rests on about 1 3/8"" of cardboard. The weight of the bowl is impressively heavy, so it should stand up to heavy use by a family. The tank assembly has some very well designed components inside including the 3"" flapper assembly . The handle is all metal and should be strong enough to last. The unit comes complete with all mounting hardware and the soft close seat which is made from a long lasting polymer, easy to clean , with a finish that will not degrade. I think that this is a toilet that will satisfy the demands of most homeowners for a long time. It is a ADA compliant comfort height toilet which is a big plus.",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,High Quality,Edward,"July 5, 2021","I had never heard of Mansfield before but rest assured this is as good a quality as any of the common names such as Kohler or American Standard. The removal of a 30+ year old round toilet and the installation of this higher, elongated commode was a relatively easy process. I removed all the old wax ring, used my Simple Green to clean the floor and followed the simple instructions. I did adjust the tank level to a lower setting. This is a fast flush unit that will give you two flush cycles on one tank of water. So it is indeed a much more efficient unit than the old one and I think better than our two which are less than five years old. Mansfield even packaged it with a slow close seat and lid....very nice.",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Pretty tall toilet,BobC,"July 6, 2021",This ada compliant toilet is pretty tall. My wife is 5’7 and her feet do not lay flat on the floor. I have another comfort height toilet that is a little shorter. Toilet came with bolts and wax ring. Toilet works well after I loosened the flush handle. When I first installed the toilet it would stick in the flush position. I also added a slow close toilet lid.,4,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Easiest Install,Dave,"June 25, 2021","This was the easiest replacement I have done. The Toilet comes with everything I needed to replace my existing toilet. The only tools required was a Crescent Wrench, Philip Screw driver and Pliers. i like how simple it was to adjust the water level, there a line on the fill tube. The instruction was easy to follow. Total time to remove and install was less than 2 Hours. Bidet seat will work on this toilet.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Well made toilet. Stylish too.,Rick,"July 14, 2021","The packaging of this unit is exceptional. This was ship to be common carrier and the outside of the box was a little messed up. However, when I open the box all the components were completely intact. No breakage or scratches. This one is a comfort height or chair height. It is approximately17” from the floor to the top of the bowl with the seat up. The quality is apparent right out of the box. The internal flush valve and flapper are quality. The unit is quiet and refill is quick. I am sure this will last a least 40 years or more which is way past my lifetime. Looking for a new quality quiet toilet? Look no further. BUY IT.",5,2,1
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Good product,Malc07,"July 3, 2021","This came with everything in the box, including the seat! Nice style and everything that you need to install it, the only thing that I found difficult were the instructions! The top tank leaked a little when I installed it but it was soon taken care of! The large nut that holds the inside together was loose, a simple tightening and I was set! Great value and super quiet. Only takes a minute to refill after flushing!",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Perfect height,tonyb2760,"July 1, 2021","This is one of the most comfortable height toilets I have had the pleasure of using. It is at the perfect height for comfort. I am just over six feet tall and the one I had before was just too low. It has plenty of flushing power, uses little water and took all but about one hour to install with the tools pictured, including removal and cleanup from the previous toilet. The tank level adjustment is the easiest and simplest designs I have seen. See photo. It's not loud during the flush, but it's not quite either.",5,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Good quality toilet,Lj11,"July 13, 2021","This product was shipped to me quickly, and was in perfect condition upon arrival. It was very easy to install, using minimal tools, and it looks great. Let's face it, the toilet isn't necessarily what you want the focal point of your bathroom to be, but it does look nice. I love it's efficient water use, and it does have a very powerful flush! The only thing that prevented me from giving it 5 stars, is that it is significantly loader when flushing then my previous toilet. I believe the difference in noise level is a result of the power of the flush, so keep that in mind when choosing where to install it. We installed it in our quarter bath off our living room, so now when anyone flushes, you can definitely hear it more. All in all, I would recommend this product!",4,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Nice,Jeff,"June 26, 2021","Pretty nice toilet! Easy to install, especially if you've done one before. Even if you haven't, it's still easy, since all the tank parts are already installed. This is the comfort height, so it's more suitable for taller people. I'm 5'5"", but it is in a bathroom that belongs to someone taller then me! Everything you need is included.",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Fast to empty and no surprise left behind,Burns,"July 7, 2021","You get what you pay for and Denali has always been synonymous with top quality and the Toilet has delivery completely. The build quality is flawless. From the soft closing lid to appease your significant other to the economical flushes, but still delivers maximum performance so there is no need to flush twice. The high perfect which I personally would call chair height. Easy on easy off. The elongated bowl is mor convenient than the traditional round bowl and accommodate more varying body types. The porcelain is perfectly finished with no sharp edges even where you will not be using. Even item needed for installation is provided except tool and labor. Instillation is pretty straight forward. One person can accomplish this on there own.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Had high hopes for this one,Simon,"August 2, 2022","Doing a remodel of our bathroom and decided to replace the old dated toilet. Always though Mansfield was a top brand so we when with the Denali. Install was a breeze but shortly after it was hooked up I noticed water around the base, thought maybe it was the seal so I replaced it. Same issue! took it off flange and turned it over and notice a hairline crack on the inside of the front of the base. Could clearly see where water was seeping through. So road trip to our nearest Lowes(3.5 hrs round trip to return it and get a replacement. only to find out that the replacement has the same hairline crack in almost the same spot. So packed it back up and made another 3.5 hour road trip but this time we went with an American Standard brand. No leaking from that one.",1,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Great for the price!!!,Crice611,"July 11, 2021",Decided to replace my toilet in my garage. Got this one. Very easy to install. Directions were clear and easy to follow. Came with all the parts. Very comfortable. I love the gloss white finish. Flushes very well. Could definitely see myself replacing another with this same exact toilet. Would recommend to anyone,5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Over-engineered packaging under engineered product,Ncgater,"January 27, 2022","The positives, seems to flush well. Bottom half is solid. That is about it. Negatives, let's start with the defect, see photo. Very visible and should have been caught at the product inspection stage. I mean, this is the forward facing part of the lid. Next, installation. The flange bolts have to be CUT to fit underneath the caps. Hello, no one has heard of the easy snap-off. Next, the plastic nuts. I mean, you package the product in a $50 box but give me plastic nuts to attach the tank to the base? And the lid. You gonna' buy this? Invest in different toilet seat. You will thank me for this. I mean, this is not a budget toilet. Common' folks!",2,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,I'm buying a different toilet for swap #2,ToeKneeTM,"August 22, 2022","Caught this on sale. This was my first ever toilet swap, so I'm going to give this 2 stars for ease of install ONLY. It really was mostly painless. It was after install that I started disliking this toilet. First, the flushing mechanism sucks. I've had to constantly adjust it to get a full flush. Second, and the BIGGEST gripe is the bowl water dispersion. It is the worst I've ever seen. I spend more time wiping out this bowl than any toilet I've ever used. Lastly, the toilet seat and lid doesn't sit properly and no matter how much I tighten it, it moves. I would NOT buy this toilet, especially for regular price.",3,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Good except poor design where tank meets the base,metaljackets,"September 16, 2021","Overall, I like this toilet. It has a very powerful flush, a really nice soft close lid, and good visual appeal. However; I dinged it two stars over one aspect... the design where the tank meets the base. It only utilizes 2 bolts, and they don't provide enough compression. The result is a tank that flexes if pressure is applied to it (such as sitting back to hard). It hasn't leaked, thankfully, but even after adding some rubber tape to stabilize it, there is still some flex, and I'm concerned this will become an issue over time. The toilet I replaced had 3 bolts, and thick rubber compression washers.",3,5,1
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Poor cut/seal- excess on lis,Mp07,"December 5, 2022",Bought 3 of these toilets for my home damaged from Hurricane Ida. When finally installing these 2 of the 3 have this excess on the lids. Really frustrating when Im just ready to move home.,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,"Some Lowes, some manufacturing",Steve,"April 10, 2022",First offered off the shelf was an open box. Wax ring was used. Lid busted. Why put it back in stock? Second one. Checked it out. In tact. Started install and realized the tank mounting hardware was gone. Ran to Lowes and they yanked it from the busted unit. All good. Then during tank install I noticed a casting imperfection that those sketchy looking mount bolts would likely not seal. Gorilla sealant on hand I shot that on the mating faces. Here's to hop because I need this toilet up to finish the flooring in another bathroom. Will have to think about the toilet for the next room. I will say the employee was very helpful to sort this out easily,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,,Randy,"August 25, 2021",I purchased and installed this toilet based on the reviews. The Toilet tank insulation lining is not bonded to the tank on the two sides therefore any contact with the liner in that area will break the liner. Also the tank bolt holes do not line up 100% to the bowel which caused the bolts to be installed on a slight angle which (on the first installation attempt) cause all three bolts to leak. After adding marine silicone to the bolt seals the bolt sealed fine but after filling the tank I found the tank (was cracked which was not cracked during installation). I had to return the toilet and purchased and American Standard with with liner for nearly the same price. The American Standard is is a much better toilet. Don't waste your time with this toilet.,1,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,This toilet is powerful!,Wawa,"September 8, 2021","Color was slightly darker than I was expecting. The sink and tub were a shade and a half lighter, but it’s not an extreme difference.",4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Toilet for adults!,Kelmar97,"April 28, 2023",Best product we could find in the area. The anti-stain glazing will make a big difference.,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Bad toilet or bad retailer?,Willbuyagain,"March 29, 2022","I am now convinced that big box stores sell seconds. If you look at Lowes reviews of Mansfield, Kohler and American Standard you see many of the same quality problems. No wonder they sell for 1/2 of plumbing supply houses. In 8 hours at work my new toilet leaks half the contents of the bowl on my new floor. The toilet obviously has a crack or defect in the trap. I just ordered the same brand from a plumbing supply and when I asked the guy on the phone if the had many problems with that brand, he said ""none"". Coincidence?",4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,LEAKS!,leaktoilet,"August 22, 2021",very poor quality. constant drip at the red gasket between the bowl and tank. does not matter how much or little you tighten. whats up with the groove in the red gasket? piece of garbage. do not bother to call CS . nobody there .,1,6,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Extermely difficult to attach tank to bowl,Luke,"August 24, 2021",Can never get the tank to stop leaking from the flange where it attaches to the bowl. This is my first and last mansfield toilet. American Standard has always never leaked for me and flushes much better. Get American Standard toilet.,1,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Surprisingly good,Scotty2Hotty,"March 23, 2023","Just purchased & installed Denali in bone color ar my parents house. It replaced an older,lower 1 piece kohler unit. I wanted to do an American Standard, but none were available in bone/off white & elongated, chair height at my local Lowe's. Other option was a Kohler model, but it had some fancy piston flushing valve system. Saw this Mansfield Denali unit, simple fluid master flush system, reviews looked good, made in USA. So gave it a shot. Packaged extremely well, nothing broke, damaged etc. Quick easy directions Installed real nice & looks great. Flushes like a champ Really glad I gave it a shot",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,This toilet fits with baseboards behind toilet!,PamsMommy,"August 16, 2021",The Denali Elongated Comfort Height toilet is great! We had trouble finding a toilet that would fit in our bathroom because we have a baseboard for heat behind the toilet. We a so needed a toilet in bone because our new tub and sink are both bone. There are not many bone toilets available for purchase in any store. This toilet twas able to fit because it's base footprint is not as long behind the floor bolt as the majoy of toilets being sold. It has a nice powerful flush which is quieter than our previous toilet and uses less water. We love it!,5,1,0
