Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Just bad,Dave,"July 10, 2021","I am a commercial plumber and have installed hundreds of toilets for my paycheck. Bought this because I needed a 10” rough toilet and this is made in the USA and figured it was probably a superior product. Well, the build quality and performance is bad, very bad. The tank to bowl setup will not seal water tight after four attempts so I will be returning it. The finish on the lower edge of the tank has evident drips in the porcelain creating an unfinished look. The flushing system is complete gar...",1,16,5
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,It's clearly not white,Kirt,"December 18, 2021","This toilet is not white. Sink on the right is white (see photo). The toilet is maybe bone or a very light sand color. I haven't even hooked it up yet and already disappointed with this purchase. Imperfection on the right corner of the lid looks cheap and I had to get a different wax seal because the one included just fell apart. There weren't any choices for a 10"" rough in at my local Lowes so I had to travel almost 30 miles to a nearby town who had these in stock. Don't know if I want to drive back and return it or make do for now and replace it later. What a waste of time and money.",2,2,1
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Fits the need,JoeEngineer,"July 24, 2021","Toilet works great although the flush is a bit odd; press flush handle quickly for light flush or hold 2-3 seconds for full flush. So, it's a dual-flush without the extra cost...? Installation went surprisingly well for being my first toilet installation ever. Manufacturer provides clear instructions that made it easy, although I must say it was disconcerting to read, paraphrasing, ""Tighten all three tank-to-bowl nuts, fill tank, and check for leaks. If it leaks, tighten them each 1/2 turn and recheck."" Hmmm. Mine did not leak at all, so I'm satisfied overall.",4,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Wont Seal At Water Tank,GMONEY,"April 13, 2023",I bought this toilet without reading reviews as I needed one quickly and saw it was made in the USA. I have installed toilets before and did not think anything of it. Once installed I noticed a small leak coming from the gasket where the water tank mounts. The three bolt system is difficult to get a water tight seal. I tried for several days to get this tank to seal. No matter what I did I could not get it to stop leaking. After three days of wrestling with this thing I decided to return it. This seems to be a common occurrence with this model and was very frustrated by day three. The seal on this tank is poor.,1,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Rick,Rick,"December 12, 2021",I don't install a lot of toilets. I purchased this one because it the physical requirements of the installation. I do have considerable mechanical experience and found the instructions lacking. What was missing was shimming up the bottom of the base so the assembly is stable and sealing with silicon. I am unclear whether to do this but this is a usual step with most toilet installations. The other thing is the problem with the tank to bowl seal. I did read other reviews before I purchased this toilet but mistakenly discounted this problem. Today is Sunday and I have to (and will) come up with a solution.,3,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Mansfield summit,Rick,"June 10, 2022","Bought this toilet in may 2022, insulation went vey well, the only problem I had was the supplied rubber tank too bowl screws would not stop leaking from the water tank , I had too drain the water from the tank and dry it out, and those rubber screws. I then applied silicone caulking on the rubber screws, and lightly tightened the screws , and let sit over night, the next day I added water and all seamed good. No leaks.",3,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Absolute Junk,Tyoung,"August 31, 2022","I needed the 10"" rough in size for my application, being made in the USA I thought it would be a good choice. This toilet is absolute junk, I have installed many toilets in my day and this is by far the worst one to date. None of the gaskets seal and the fit and finish on the tank is terrible. I am past the return date as this project got held up. I am very disappointed with lowes and Mansfield.",1,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,No leaks,Rudeb,"February 28, 2023","I read the reviews on how a lot of them said that it kept leaking through the rubber gaskets, I decided to buy this toilet because I needed a 10 inch rough in and it was the only one in stock that was elongated so i gave it a try. I had no leaks at all and it works great! I would have given it 5 stars but i did noticed that if you hold down handle a couple of seconds that you do get a better flush but works fine with quick flush. All in all the toilet looks great and it works well!",4,1,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Use a different tank to bowl gasket,,"December 18, 2021",I did not like the tank to bowl gasket seem very cheap made. I bought a different gasket to use and threw the other one away,4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Summit-White-WaterSense-Elongated-Comfort-Height-2-Piece-Toilet-10-in-Rough-In-Size-ADA-Compliant/5001993545,Mansfield Summit White Elongated Chair Height 2-piece WaterSense Toilet 10-in Rough-In (ADA Compliant),Model #5385CTK,239.0,USD,3.8,Not worth the price.,John,"March 11, 2023",I bought this toilet because I wanted made in the USA. Easy installation and looks good. The problem is it takes 5 minutes to fill the toilet. I checked my water pressure going into the toilet and everything is good. Somewhere in the internal mechanics it only allows a trickle. Very disappointed.,1,1,0
